hotel_name,reviewer_name,ethnicity,num_reviews,date,rating,neg_review,pos_review
The Copley House,Anonymous,United States of America,1 review,October 15  2017,8.8,Since it is not a new building you can hear people walking in the above  room.,Great location . able to walk to a lot of places and nice restaurants around.Clean room . comfortable bed.
The Copley House,Anonymous,United Kingdom,86 Reviews,October 15  2017,8.8,The room was a bit smaller than I was expecting.  Boston is expensive so the room size was ok.  Local 711 store is not well stocked so if you want any supplied best bring them with you.,A good base for Boston conference hotels.  I bit noisy but hey its like any other big city.Nice shower. fridge etc.  tea/coffee provided
The Copley House,Stephen,Australia,7 Reviews,October 15  2017,9.2,Only being fairly picky! Difficult to find tv channels on the TV- a printed guide to channels would have helped. A pair of tongs in the kitchen would be good.,Location excellent. ambience of the studio apartment. quiet neighbourhood that was genuinely full of locals. Excellent supermarket very close. and a laundromat not far away. Overall the best place we have stayed in while on our holiday. (This is out of five locations so far.)
The Copley House,Randy,Netherlands,29 Reviews,October 15  2017,6.7,Surroundings can be noisy. F.e. you ll hear your neighbours walk in their rooms and flush the toilet.,Very comvenient location. Within minutes from restaurants. shops and more.
The Copley House,Jane,Canada,3 Reviews,October 13  2017,5.0,The staircase to our room was grubby.  The room was very small with only a double bed jammed against one wall which is not what we were expecting from the picture of the budget studio. (Which cost us $311 after tax and parking. so not exactly budget prices!)  The air conditioning did not work and was not fixed when we mentioned that on our way out to dinner.  When we arrived back at 11 PM and complained they did bring up a fan. However it took an hour to cool the room down. Between that and the double bed for 2 adults not on their honeymoon not a good nights sleep!,The location was good. located close to lots of sites.  The staff at the front desk were friendly and helpful.  The front reception was clean and bright.  When we complained at check out they did graciously give us a 15% discount.
The Copley House,Damian,United Kingdom,10 Reviews,October 12  2017,4.2,N/A,We booked a one bed apartment.Got a one bed studio with fold down bed.The same size as a small hotel bedroom.Stair carpet was filthy.Not worth the money.
The Copley House,Anonymous,United States of America,1 review,October 12  2017,5.4,The narrow steep stairs to get in and out of the room.  The hair on the floor of the bathroom when we walked in.  Limited parking.,The young lady at check in was wonderful.
The Copley House,Anonymous,United States of America,1 review,October 12  2017,5.4,We reserved 2 rooms &amp; requested first floor rooms bc 1 person in each party r handicapped. We only got 1 on the 1st floor. My husband had 2 walk up stairs after recently having foot surgery. Office person was not willing to accommodate us after I had called &amp; the office confirmed 2 1st floor rooms in different buildings.,N/A
The Copley House,Laura,United States of America,1 review,October 11  2017,8.8,Cleanliness of cabinets in kitchen. pull out couch uncomfortable. only 3 blankets.short on towels.,Location. staff (Gabe). size of unit. character of building. safety.
The Copley House,Michael,United Kingdom,3 Reviews,October 11  2017,10,There was nothing to dislike.,Really great location. easy walking into old Boston. kitchenette so we could get our own breakfasts. 7/11 just down the street. All you could want.
The Copley House,Connie,United States of America,1 review,October 10  2017,8.3,My room could have been a bigger.,I really enjoyed Copley House. It is a collection of brownstone/brick houses that have been made into comfortable apartments and efficiencies. I like having a kitchenette. The bathroom was very nice. brand new. spotless. It is not luxurious like a hotel room. and at nearly $300 a night including tax on a holiday weekend is not a super bargain. But I would definitely stay there again. I like the location. the style. the comfort. the place! It was just a 10-minute walk from Copley Square. great neighborhood restaurants. the T. Huntington Avenue in Back Bay. and several attractions. Would recommend.
The Copley House,Susan,United States of America,3 Reviews,October 9  2017,8.8,Had to go down 2 flights into basement. No windows in front of apartment but window and door out to back parking lot,Great location. Nicely laid out well stocked studio apt. So close to Backbay station and all transportation. Easily accomadated 3 of us. 4 would have been fine too. Convenient onsite parking
The Copley House,John,United Kingdom,2 Reviews,October 7  2017,9.2,Quite noisy when neighbouring rooms used their bathrooms. Not sure this can be helped though in such an old property.,Location was fantastic. as was the area. We were also lucky in being placed in The Copley House rather than one of the satellite properties.
The Copley House,Francesca,Italy,19 Reviews,October 6  2017,9.6,While the bed of the bedroom was excellent. the sofa was too thin and soft to be used for more than few nights. The bedroom was very tiny. without space to accomodate one large luggage; however. the sitting room was big enough even with the sofa bed kept open..,The location of the apartment was super: the neighborhood is very quite and safe. and the apartment was very close to the metro station at the Prudencial Center.All the apartment was generally clean and confortable.
The Copley House,Anonymous,United States of America,6 Reviews,October 4  2017,9.2,Sofa bed was a little squeaky and mattress was very thin. so you can feel the metal support bars. Also. no elevator. so you need to walk your luggage up to 2nd and 3rd floors.,Super convenient location. near subway and the shops at the Prudential. Friendly staff that helped explain local activities and transportation system. Room had a queen bed. sofa bed. dining table. good sized bathroom. and kitchenette. Nice. quiet neighborhood that feels very homey.
The Copley House,Linda,United Kingdom,6 Reviews,October 4  2017,5.4,Apartments need sound proofing. You can hear everything from other rooms ie. bathroom. TV. conversations etc.Not very clean walking around barefoot and my feet were dirty. Stained carpet. Needs redecorating.,Good location. Well equiped. Good shower
The Copley House,Daiva,Italy,6 Reviews,October 4  2017,4.2,Didn't like the stay at all . Showers didn't work . Parking was away from the property. Kitchenette facility so poor could not make a cup of tea,N/A
The Copley House,Ray,Australia,28 Reviews,October 3  2017,7.1,Rooms was very clean but there was some long black hair in the shower and bed areas. which definitely didn't come from me (bald. my wife blond). Minor problem.,The front desk staff were fantasitc and really helpful.especially Gabe. The location was excellent
The Copley House,Gordan,United States of America,3 Reviews,October 3  2017,10,Email communications never answered,Great upgrade to a better space.  Perfect location for Fenway Park and Downtown.  Not that hotel feel but more like home.
